Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls_score,Ast_score,xG_score,xAG_score,PrgC_score,PrgP_score,KP_score,Min_score,WonderKidScore
221,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,21.0,2003.0,5,5,429.0,4.8,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,1,17,1,0.21,0.07,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,1,2,1,50.0,0.42,0.21,0.5,1.0,10.0,0,0,0,0.3,0.3,0.17,0.7,0.7,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,424,440,96.4,7017,3020,0,0.0,0.1,0.0,0,22,0,0,17,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,440,429,11,3,0,2,0,0,0,0,0,0,424,0,0,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,3,0.63,3,0,0,0,0,0,1,0.21,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,10,6,8,2,0,9,66.7,3,5,3,2,4,14,28,0,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,498,75,232,256,11,6,498,0,0,,0,,296,970,543,1,0,0,3,0,383,1,270,br BRA,DF,fr Ligue 1,21-316,2003.0,5,429.0,86,68.1,4.8,5,86.0,4,0,,2,2.6,12,4,8,1.68,1.68,7.7,4.6,3.1,0.66,221,br BRA,DF,fr Ligue 1,21-316,2003.0,4.8,0,0,0,4,1,0,0,4,6,0,0,0,28,14,9,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1604938271605,32.098765432098766,49.382716049382715,9.25925925925926,8.641975308641975,56.79012345679012,6.790123456790123,33.95061728395062,34.25925925925926
1162,Adrián Liso,es ESP,FW,Getafe,es La Liga,20.0,2005.0,5,5,425.0,4.7,3,0,3,3,0,0,1,0,0.7,0.7,0.0,0.7,4,2,25,0.64,0.15,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,3,8,4,50.0,1.69,0.85,0.38,0.75,18.5,0,0,0,0.7,0.7,0.09,2.3,2.3,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,60,81,74.1,755,106,0,0.0,0.1,0.0,0,1,0,0,2,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,81,71,10,2,0,0,13,1,4,2,0,0,60,0,5,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,7,1.48,2,3,0,1,1,0,2,0.42,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,5,5,1,3,1,4,75.0,1,6,1,5,0,5,0,0,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,134,2,15,54,67,16,134,9,2,22.2,5,55.6,71,334,136,4,4,2,14,9,85,25,1409,es ESP,FW,es La Liga,20-187,2005.0,5,425.0,85,59.0,4.7,5,85.0,2,0,,0,1.8,6,7,-1,-0.21,0.09,3.6,4.3,-0.6,-0.13,1162,es ESP,FW,es La Liga,20-187,2005.0,4.7,1,0,0,10,9,6,13,0,5,0,0,0,17,2,19,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.06172839506173,32.098765432098766,69.75308641975309,9.25925925925926,24.691358024691358,1.8518518518518516,6.790123456790123,28.39506172839506,33.48765432098766
1633,Matteo Prati,it ITA,MF,Cagliari,it Serie A,21.0,2003.0,6,5,410.0,4.6,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,1,8,1,0.0,0.13,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,0,5,0,0.0,1.1,0.0,0.0,,21.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,141,167,84.4,2689,675,0,0.3,0.2,-0.3,3,10,1,1,8,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,167,151,16,6,0,3,7,0,6,0,6,0,141,0,1,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,11,2.41,7,2,0,2,0,0,1,0.22,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,6,4,4,2,0,3,33.3,2,3,2,1,5,11,16,0,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,212,11,69,113,31,2,212,1,1,100.0,0,0.0,90,275,102,1,2,0,3,0,120,1,2015,it ITA,MF,it Serie A,21-282,2003.0,6,410.0,68,75.9,4.6,5,73.0,2,1,47.0,0,1.33,4,3,1,0.22,0.91,4.2,8.1,-3.9,-0.85,1633,it ITA,MF,it Serie A,21-282,2003.0,4.6,1,0,0,6,2,0,7,5,4,0,0,0,14,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,49.382716049382715,51.23456790123457,8.641975308641975,17.28395061728395,41.9753086419753,25.925925925925924,32.638888888888886
1809,Mamadou Sarr,fr FRA,DF,Strasbourg,fr Ligue 1,20.0,2005.0,6,6,540.0,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,12,2,0.0,0.01,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,349,373,93.6,6575,2415,0,0.1,0.1,-0.1,1,18,0,0,12,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,373,346,27,14,0,1,0,6,0,0,0,0,349,0,0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,5,0.83,5,0,0,0,0,0,0,0.0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,14,11,6,7,1,9,55.6,4,5,1,4,2,16,28,0,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,435,51,201,224,12,1,435,4,3,75.0,1,25.0,266,1223,538,4,1,0,5,4,294,2,2236,fr FRA,DF,fr Ligue 1,20-038,2005.0,6,540.0,90,85.7,6.0,6,90.0,6,0,,0,2.0,9,7,2,0.33,-4.67,8.8,6.9,1.9,0.31,1809,fr FRA,DF,fr Ligue 1,20-038,2005.0,6.0,2,0,0,5,2,0,0,2,11,0,0,0,32,11,9,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,26.543209876543212,24.691358024691358,30.864197530864196,17.901234567901234,79.01234567901234,31.55864197530864
1654,Jacobo Ramón,es ESP,DF,Como,it Serie A,20.0,2005.0,5,5,402.0,4.5,0,0,0,0,0,0,2,1,0.3,0.3,0.1,0.4,1,14,6,0.0,0.09,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,0,9,1,11.1,2.01,0.22,0.0,0.0,16.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,258,282,91.5,4855,1541,0,0.1,0.1,-0.1,2,10,0,0,14,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,282,273,9,7,0,2,0,1,0,0,0,0,258,0,1,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,5,1.12,3,0,1,0,0,1,0,0.0,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,12,7,8,3,1,4,100.0,0,5,2,3,7,19,23,1,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,344,44,166,164,17,11,344,4,3,75.0,1,25.0,181,777,393,1,2,1,2,2,233,6,2044,es ESP,DF,it Serie A,20-273,2005.0,5,402.0,80,74.4,4.5,5,80.0,3,0,,0,1.2,5,2,3,0.67,1.32,6.1,4.5,1.6,0.37,1654,es ESP,DF,it Serie A,20-273,2005.0,4.5,2,1,0,8,1,0,0,7,7,0,0,0,22,23,9,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,49.382716049382715,26.543209876543212,8.641975308641975,41.358024691358025,29.01234567901235,22.839506172839506,30.555555555555557
1328,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,21.0,2004.0,5,5,426.0,4.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,22,4,0.0,0.05,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,0,3,1,33.3,0.63,0.21,0.0,0.0,23.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,252,305,82.6,3964,1333,0,0.0,0.2,0.0,0,21,0,0,22,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,305,274,31,21,1,4,7,8,0,0,0,0,252,0,5,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,4,0.85,3,0,0,1,0,0,1,0.21,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,13,9,7,4,2,10,20.0,8,6,2,4,2,15,36,2,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,367,43,151,188,30,1,367,2,1,50.0,1,50.0,204,1160,707,3,4,1,2,1,222,4,1612,sn SEN,DF,fr Ligue 1,21-132,2004.0,5,426.0,85,67.6,4.7,5,85.0,4,0,,2,1.0,7,7,0,0.0,1.32,5.2,8.4,-3.2,-0.68,1328,sn SEN,DF,fr Ligue 1,21-132,2004.0,4.7,1,0,0,8,8,1,7,2,9,0,1,0,24,21,6,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,36.41975308641975,9.25925925925926,17.28395061728395,73.4567901234568,6.790123456790123,29.629629629629626,29.938271604938272
656,Abdoulaye Faye,sn SEN,DF,Lorient,fr Ligue 1,21.0,2004.0,6,5,483.0,5.4,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,1,16,1,0.0,0.04,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,0,4,0,0.0,0.75,0.0,0.0,,10.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,272,307,88.6,4933,2015,0,0.0,0.1,0.0,0,19,0,0,16,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,307,279,28,7,0,0,0,1,0,0,0,0,272,0,1,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,4,0.75,3,0,0,1,0,0,1,0.19,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,10,6,7,3,0,7,71.4,2,7,4,3,10,20,28,1,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,374,64,220,135,20,8,374,3,2,66.7,1,33.3,229,1113,571,1,2,0,0,3,254,1,797,sn SEN,DF,fr Ligue 1,21-014,2004.0,6,483.0,81,76.7,5.4,5,88.0,4,1,45.0,0,1.17,8,15,-7,-1.3,-1.3,6.5,9.8,-3.3,-0.61,656,sn SEN,DF,fr Ligue 1,21-014,2004.0,5.4,4,0,0,10,6,0,0,10,6,0,1,0,15,12,7,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,36.41975308641975,9.25925925925926,8.641975308641975,51.85185185185185,6.790123456790123,58.0246913580247,29.70679012345679
986,Abdulai Juma Bah,sl SLE,DF,Nice,fr Ligue 1,19.0,2006.0,5,5,450.0,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,2,14,0,0.0,0.05,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,0,1,0,0.0,0.2,0.0,0.0,,11.6,0,0,0,0.0,0.0,0.04,0.0,0.0,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,321,343,93.6,5386,1829,0,0.2,0.3,-0.2,1,11,0,0,14,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,343,326,17,11,0,0,0,1,0,0,0,0,321,0,0,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,4,0.8,4,0,0,0,0,0,0,0.0,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,6,4,3,3,0,2,50.0,1,6,3,3,3,9,26,0,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,388,41,155,228,7,4,388,4,4,100.0,0,0.0,262,1348,687,2,1,0,1,1,266,0,1189,sl SLE,DF,fr Ligue 1,19-178,2006.0,5,450.0,90,71.4,5.0,5,90.0,5,0,,1,1.2,6,9,-3,-0.6,-0.6,7.3,7.5,-0.1,-0.03,986,sl SLE,DF,fr Ligue 1,19-178,2006.0,5.0,2,0,0,8,1,0,0,3,4,0,0,0,26,14,11,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,40.123456790123456,12.962962962962962,41.358024691358025,17.901234567901234,41.9753086419753,28.47222222222222
2043,Álex Valle,es ESP,DF,Como,it Serie A,21.0,2004.0,6,5,463.0,5.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,4,13,8,0.0,0.03,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,0,3,0,0.0,0.58,0.0,0.0,,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,225,272,82.7,3268,1159,0,0.0,0.1,0.0,1,14,1,0,13,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,272,211,61,7,1,0,6,54,0,0,0,0,225,0,7,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,6,1.17,3,1,0,0,1,1,1,0.19,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,16,11,7,7,2,16,56.3,7,10,4,6,6,22,17,0,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,341,20,117,162,62,6,341,6,1,16.7,5,83.3,131,688,270,4,2,0,7,1,178,8,2519,es ESP,DF,it Serie A,21-164,2004.0,6,463.0,77,85.7,5.1,5,88.0,4,1,22.0,0,1.5,5,4,1,0.19,-0.97,6.1,4.5,1.6,0.32,2043,es ESP,DF,it Serie A,21-164,2004.0,5.1,1,0,0,15,7,0,6,6,11,0,0,0,14,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,9.25925925925926,24.691358024691358,35.18518518518518,17.901234567901234,50.0,28.16358024691358
404,Sidiki Cherif,fr FRA,"FW,MF",Angers,fr Ligue 1,18.0,2006.0,7,5,376.0,4.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,10,5,25,0.0,0.15,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,0,11,3,27.3,2.63,0.72,0.0,0.0,16.5,0,0,0,0.6,0.6,0.06,-0.6,-0.6,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,46,71,64.8,732,146,0,0.0,0.2,0.0,0,5,0,0,5,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,71,71,0,0,1,0,5,0,0,0,0,0,46,0,7,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,4,0.96,2,0,1,0,1,0,0,0.0,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,3,0,1,2,0,3,66.7,1,5,0,5,2,5,0,0,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,129,2,24,61,47,14,129,15,4,26.7,11,73.3,80,644,277,10,7,1,13,6,87,25,493,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,7,376.0,54,59.7,4.2,5,64.0,0,2,29.0,0,0.71,2,8,-6,-1.44,-0.73,3.8,7.4,-3.7,-0.88,404,fr FRA,"FW,MF",fr Ligue 1,18-295,2006.0,4.2,1,0,0,5,5,1,5,2,0,0,0,0,15,1,3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,65.4320987654321,9.25925925925926,58.0246913580247,9.876543209876543,6.790123456790123,8.641975308641975,28.08641975308642
490,Davinchi,es ESP,DF,Getafe,es La Liga,17.0,2007.0,7,4,429.0,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,11,12,0.0,0.05,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,0,3,1,33.3,0.63,0.21,0.0,0.0,17.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,140,214,65.4,2186,1062,0,0.0,0.5,0.0,2,9,2,0,11,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,214,159,54,0,0,0,12,54,0,0,0,0,140,1,8,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,12,2.52,7,2,1,1,0,1,0,0.0,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,14,9,9,3,2,12,83.3,2,6,1,5,3,17,23,1,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,287,9,91,120,78,6,287,13,8,61.5,5,38.5,79,363,155,3,3,1,10,3,112,12,602,es ESP,DF,es La Liga,17-355,2007.0,7,429.0,61,59.6,4.8,4,82.0,3,3,34.0,1,1.57,5,5,0,0.0,0.62,3.4,3.5,-0.1,-0.02,490,es ESP,DF,es La Liga,17-355,2007.0,4.8,1,0,0,14,1,0,12,3,9,0,0,0,20,6,6,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,36.41975308641975,9.25925925925926,17.28395061728395,27.160493827160494,29.01234567901235,33.95061728395062,27.46913580246914
914,Lucas Høgsberg,dk DEN,DF,Strasbourg,fr Ligue 1,19.0,2006.0,5,5,435.0,4.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,25,0,0.0,0.01,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,0,1,0,0.0,0.21,0.0,0.0,,8.1,0,0,0,0.0,0.0,0.04,0.0,0.0,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,332,364,91.2,6187,2389,0,0.0,0.0,0.0,0,15,0,0,25,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,364,335,28,9,0,1,0,5,0,0,0,0,332,1,2,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,1,0.21,0,0,0,1,0,0,1,0.21,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,4,2,3,1,0,5,40.0,3,3,3,0,6,10,18,2,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,397,62,199,194,5,1,397,1,1,100.0,0,0.0,276,764,384,0,0,0,3,0,291,0,1104,dk DEN,DF,fr Ligue 1,19-105,2006.0,5,435.0,87,69.0,4.8,5,87.0,3,0,,0,1.8,10,5,5,1.03,0.11,9.6,4.9,4.6,0.96,914,dk DEN,DF,fr Ligue 1,19-105,2006.0,4.8,2,1,1,7,5,0,0,6,2,0,0,0,28,4,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,9.25925925925926,3.0864197530864197,78.39506172839506,6.790123456790123,36.41975308641975,25.925925925925924
1955,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17.0,2008.0,6,6,515.0,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,0,0.0,0.01,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,0,1,0,0.0,0.17,0.0,0.0,,36.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,275,311,88.4,5409,1132,0,0.0,0.1,0.0,1,3,1,0,6,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,311,297,14,12,0,0,0,0,0,0,0,0,275,0,2,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,5,0.87,4,0,0,0,0,1,0,0.0,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,5,2,4,1,0,3,100.0,0,4,3,1,6,11,24,1,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,363,69,238,122,5,1,363,6,4,66.7,2,33.3,256,1090,578,3,1,0,3,0,277,0,2417,fr FRA,DF,fr Ligue 1,17-260,2008.0,6,515.0,86,81.7,5.7,6,86.0,5,0,,0,0.83,4,7,-3,-0.52,-1.31,4.1,9.0,-4.9,-0.85,1955,fr FRA,DF,fr Ligue 1,17-260,2008.0,5.7,1,0,0,9,2,0,0,6,2,0,1,0,9,1,5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,6.790123456790123,9.25925925925926,17.28395061728395,11.728395061728394,17.901234567901234,68.51851851851852,24.76851851851852
142,Samson Baidoo,at AUT,DF,Lens,fr Ligue 1,21.0,2004.0,6,5,495.0,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,11,1,0.0,0.02,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,0,3,2,66.7,0.55,0.36,0.0,0.0,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,190,204,93.1,3465,1007,0,0.0,0.0,0.0,0,11,0,0,11,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,204,194,10,9,0,2,0,0,0,0,0,0,190,0,0,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,6,1.09,3,0,0,3,0,0,1,0.18,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,6,5,5,0,1,7,42.9,4,14,12,2,7,13,23,0,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,264,50,164,90,12,4,264,2,2,100.0,0,0.0,123,651,305,0,0,0,1,1,152,1,173,at AUT,DF,fr Ligue 1,21-189,2004.0,6,495.0,83,78.6,5.5,5,90.0,5,1,45.0,1,1.67,8,4,4,0.73,0.73,10.2,7.5,2.7,0.49,142,at AUT,DF,fr Ligue 1,21-189,2004.0,5.5,2,0,0,7,1,0,0,7,5,0,0,0,26,7,9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,32.098765432098766,21.604938271604937,9.25925925925926,3.0864197530864197,27.160493827160494,6.790123456790123,61.72839506172839,24.537037037037038
